Index,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000
38,r19i1p1f1-MIROC6,r44i1p1f1-MIROC6,r27i1p1f1-NorCPM1,r44i1p1f1-MIROC6,r44i1p1f1-MIROC6,r43i1p1f1-MIROC6,r38i1p1f1-MIROC6,r28i1p1f1-MIROC6,r30i1p1f1-NorCPM1,r46i1p1f1-MIROC6,r26i1p1f1-MIROC6,r30i1p1f1-NorCPM1,r25i1p1f1-MIROC6,r35i1p1f1-MIROC6,r17i1p1f1-MIROC6,r27i1p1f1-MIROC6,r50i1p1f1-MIROC6,r13i1p1f1-MIROC6,r13i1p1f1-MIROC6,r47i1p1f1-MIROC6,r30i1p1f1-MIROC6,r2i1p1f2-CNRM,r46i1p1f1-MIROC6,r46i1p1f1-MIROC6,r36i1p1f1-MIROC6,r46i1p1f1-MIROC6,r17i1p1f1-MIROC6,r15i1p1f1-MIROC6,r15i1p1f1-MIROC6,r9i1p1f1-MIROC6,r18i1p1f2-CNRM,r10i1p1f1-MIROC6,r28i1p1f1-MIROC6,r28i1p1f1-MIROC6
39,r44i1p1f1-MIROC6,r4i1p1f1-NorCPM1,r30i1p1f1-NorCPM1,r27i1p1f1-NorCPM1,r13i1p1f1-MIROC6,r13i1p1f1-MIROC6,r10i1p1f1-MIROC6,r25i1p1f1-MIROC6,r23i1p1f1-MIROC6,r24i1p1f2-CNRM,r46i1p1f1-MIROC6,r26i1p1f1-MIROC6,r46i1p1f1-MIROC6,r14i1p1f1-MIROC6,r18i1p1f1-MIROC6,r18i1p1f1-MIROC6,r46i1p1f1-MIROC6,r2i1p1f1-MIROC6,r20i1p1f2-CNRM,r35i1p1f1-MIROC6,r20i1p1f2-CNRM,r30i1p1f1-MIROC6,r30i1p1f1-MIROC6,r13i1p1f1-MIROC6,r13i1p1f1-MIROC6,r36i1p1f1-MIROC6,r36i1p1f1-MIROC6,r30i1p1f1-MIROC6,r9i1p1f1-MIROC6,r47i1p1f1-MIROC6,r15i1p1f1-MIROC6,r28i1p1f1-MIROC6,r10i1p1f1-MIROC6,r40i1p1f1-MIROC6
40,r40i1p1f1-MIROC6,r17i1p1f1-MIROC6,r17i1p1f1-MIROC6,r23i1p1f2-CNRM,r6i1p1f1-MIROC6,r6i1p1f1-MIROC6,r11i1p1f1-MIROC6,r13i1p1f1-NorCPM1,r39i1p1f1-MIROC6,r23i1p1f1-MIROC6,r23i1p1f1-MIROC6,r46i1p1f1-MIROC6,r30i1p1f1-NorCPM1,r46i1p1f1-MIROC6,r28i1p1f1-MIROC6,r46i1p1f1-MIROC6,r2i1p1f1-MIROC6,r46i1p1f1-MIROC6,r12i1p1f1-MIROC6,r2i1p1f2-CNRM,r13i1p1f1-MIROC6,r13i1p1f1-MIROC6,r13i1p1f1-MIROC6,r30i1p1f1-MIROC6,r30i1p1f1-MIROC6,r30i1p1f1-MIROC6,r30i1p1f1-MIROC6,r36i1p1f1-MIROC6,r6i1p1f1-MIROC6,r15i1p1f1-MIROC6,r28i1p1f1-MIROC6,r40i1p1f1-MIROC6,r40i1p1f1-MIROC6,r10i1p1f1-MIROC6
41,r2i1p1f1-MIROC6,r40i1p1f1-MIROC6,r33i1p1f1-MIROC6,r33i1p1f1-MIROC6,r27i1p1f1-NorCPM1,r27i1p1f1-NorCPM1,r43i1p1f1-MIROC6,r18i1p1f2-CNRM,r16i1p1f1-MIROC6,r16i1p1f1-MIROC6,r29i1p1f2-CNRM,r29i1p1f2-CNRM,r14i1p1f1-MIROC6,r28i1p1f1-MIROC6,r46i1p1f1-MIROC6,r2i1p1f1-MIROC6,r27i1p1f1-MIROC6,r47i1p1f1-MIROC6,r47i1p1f1-MIROC6,r13i1p1f1-MIROC6,r13i1p1f2-CNRM,r20i1p1f2-CNRM,r20i1p1f2-CNRM,r20i1p1f2-CNRM,r20i1p1f2-CNRM,r20i1p1f2-CNRM,r20i1p1f2-CNRM,r9i1p1f1-MIROC6,r36i1p1f1-MIROC6,r40i1p1f1-MIROC6,r23i1p1f1-NorCPM1,r15i1p1f1-MIROC6,r15i1p1f1-MIROC6,r21i1p1f1-NorCPM1
42,r18i1p1f1-NorCPM1,r30i1p1f1-NorCPM1,r40i1p1f1-MIROC6,r17i1p1f1-MIROC6,r33i1p1f1-MIROC6,r14i1p1f1-NorCPM1,r29i1p1f2-CNRM,r15i1p1f1-MIROC6,r24i1p1f2-CNRM,r29i1p1f2-CNRM,r13i1p1f1-NorCPM1,r17i1p1f1-MIROC6,r17i1p1f1-MIROC6,r17i1p1f1-MIROC6,r34i1p1f1-MIROC6,r29i1p1f2-CNRM,r18i1p1f1-MIROC6,r25i1p1f1-MIROC6,r16i1p1f1-MIROC6,r12i1p1f1-MIROC6,r35i1p1f1-MIROC6,r16i1p1f1-MIROC6,r16i1p1f1-MIROC6,r16i1p1f1-MIROC6,r9i1p1f1-MIROC6,r9i1p1f1-MIROC6,r9i1p1f1-MIROC6,r6i1p1f1-MIROC6,r28i1p1f1-MIROC6,r36i1p1f1-MIROC6,r21i1p1f1-NorCPM1,r21i1p1f1-NorCPM1,r21i1p1f1-NorCPM1,r15i1p1f1-MIROC6
43,r17i1p1f1-MIROC6,r33i1p1f1-MIROC6,r18i1p1f1-NorCPM1,r18i1p1f1-NorCPM1,r28i1p1f1-NorCPM1,r28i1p1f1-NorCPM1,r4i1p1f1-NorCPM1,r33i1p1f1-MIROC6,r13i1p1f1-NorCPM1,r13i1p1f1-NorCPM1,r23i1p1f2-CNRM,r28i1p1f1-MIROC6,r13i1p1f1-NorCPM1,r25i1p1f1-MIROC6,r2i1p1f1-MIROC6,r28i1p1f1-MIROC6,r47i1p1f1-MIROC6,r16i1p1f1-MIROC6,r20i1p1f1-MIROC6,r16i1p1f1-MIROC6,r16i1p1f1-MIROC6,r6i1p1f1-MIROC6,r6i1p1f1-MIROC6,r9i1p1f1-MIROC6,r28i1p1f1-MIROC6,r6i1p1f1-MIROC6,r6i1p1f1-MIROC6,r28i1p1f1-MIROC6,r23i1p1f1-NorCPM1,r28i1p1f1-MIROC6,r47i1p1f1-MIROC6,r47i1p1f1-MIROC6,r36i1p1f1-MIROC6,r36i1p1f1-MIROC6
44,r30i1p1f1-NorCPM1,r18i1p1f1-NorCPM1,r23i1p1f2-CNRM,r10i1p1f1-MIROC6,r14i1p1f1-MIROC6,r14i1p1f1-MIROC6,r24i1p1f2-CNRM,r29i1p1f2-CNRM,r29i1p1f2-CNRM,r29i1p1f1-MIROC6,r17i1p1f1-MIROC6,r13i1p1f1-NorCPM1,r28i1p1f1-MIROC6,r2i1p1f1-MIROC6,r13i1p1f1-NorCPM1,r50i1p1f1-MIROC6,r28i1p1f1-MIROC6,r20i1p1f2-CNRM,r2i1p1f2-CNRM,r25i1p1f1-MIROC6,r6i1p1f1-MIROC6,r12i1p1f1-MIROC6,r9i1p1f1-MIROC6,r28i1p1f1-MIROC6,r6i1p1f1-MIROC6,r28i1p1f1-MIROC6,r28i1p1f1-MIROC6,r23i1p1f1-NorCPM1,r40i1p1f1-MIROC6,r23i1p1f1-NorCPM1,r40i1p1f1-MIROC6,r36i1p1f1-MIROC6,r12i1p1f1-NorCPM1,r34i1p1f1-MIROC6
45,r24i1p1f2-CNRM,r2i1p1f1-MIROC6,r12i1p1f1-NorCPM1,r49i1p1f1-MIROC6,r6i1p1f1-NorCPM1,r11i1p1f1-MIROC6,r15i1p1f1-MIROC6,r24i1p1f2-CNRM,r28i1p1f1-MIROC6,r45i1p1f1-MIROC6,r28i1p1f1-MIROC6,r14i1p1f1-MIROC6,r29i1p1f2-CNRM,r13i1p1f1-NorCPM1,r16i1p1f1-MIROC6,r13i1p1f1-NorCPM1,r13i1p1f1-NorCPM1,r27i1p1f1-MIROC6,r25i1p1f1-MIROC6,r6i1p1f1-MIROC6,r25i1p1f1-MIROC6,r24i1p1f1-NorCPM1,r24i1p1f1-NorCPM1,r6i1p1f1-MIROC6,r16i1p1f1-MIROC6,r16i1p1f1-MIROC6,r34i1p1f1-MIROC6,r20i1p1f2-CNRM,r29i1p1f2-CNRM,r21i1p1f1-NorCPM1,r36i1p1f1-MIROC6,r34i1p1f1-MIROC6,r34i1p1f1-MIROC6,r12i1p1f1-NorCPM1
46,r14i1p1f1-MIROC6,r10i1p1f1-MIROC6,r49i1p1f1-MIROC6,r14i1p1f1-MIROC6,r10i1p1f1-MIROC6,r10i1p1f1-MIROC6,r25i1p1f1-MIROC6,r7i1p1f1-EC-Earth3,r7i1p1f1-EC-Earth3,r26i1p1f1-MIROC6,r16i1p1f1-MIROC6,r16i1p1f1-MIROC6,r16i1p1f1-MIROC6,r16i1p1f1-MIROC6,r25i1p1f1-MIROC6,r16i1p1f1-MIROC6,r16i1p1f1-MIROC6,r13i1p1f1-NorCPM1,r13i1p1f1-NorCPM1,r13i1p1f1-NorCPM1,r12i1p1f1-MIROC6,r35i1p1f1-MIROC6,r12i1p1f1-MIROC6,r24i1p1f1-NorCPM1,r13i1p1f1-NorCPM1,r34i1p1f1-MIROC6,r16i1p1f1-MIROC6,r34i1p1f1-MIROC6,r21i1p1f1-NorCPM1,r34i1p1f1-MIROC6,r34i1p1f1-MIROC6,r18i1p1f2-CNRM,r43i1p1f1-MIROC6,r43i1p1f1-MIROC6
47,r49i1p1f1-MIROC6,r49i1p1f1-MIROC6,r10i1p1f1-MIROC6,r40i1p1f1-MIROC6,r11i1p1f1-MIROC6,r49i1p1f1-MIROC6,r6i1p1f1-MIROC6,r49i1p1f1-MIROC6,r9i1p1f1-MIROC6,r7i1p1f1-EC-Earth3,r28i1p1f1-NorCPM1,r28i1p1f1-NorCPM1,r2i1p1f1-MIROC6,r30i1p1f1-NorCPM1,r29i1p1f2-CNRM,r34i1p1f1-MIROC6,r25i1p1f1-MIROC6,r28i1p1f1-MIROC6,r28i1p1f1-MIROC6,r20i1p1f1-MIROC6,r24i1p1f1-NorCPM1,r43i1p1f1-MIROC6,r28i1p1f1-MIROC6,r13i1p1f1-NorCPM1,r24i1p1f1-NorCPM1,r13i1p1f1-NorCPM1,r13i1p1f1-NorCPM1,r20i1p1f1-NorCPM1,r34i1p1f1-MIROC6,r43i1p1f1-MIROC6,r43i1p1f1-MIROC6,r12i1p1f1-NorCPM1,r47i1p1f1-MIROC6,r16i1p1f1-MIROC6
48,r2i1p1f1-NorCPM1,r14i1p1f1-MIROC6,r14i1p1f1-MIROC6,r25i1p1f1-NorCPM1,r18i1p1f1-NorCPM1,r24i1p1f2-CNRM,r49i1p1f1-MIROC6,r18i1p1f1-MIROC6,r28i1p1f1-NorCPM1,r28i1p1f1-MIROC6,r7i1p1f1-EC-Earth3,r2i1p1f1-MIROC6,r28i1p1f1-NorCPM1,r28i1p1f1-NorCPM1,r47i1p1f1-MIROC6,r25i1p1f1-MIROC6,r20i1p1f2-CNRM,r2i1p1f2-CNRM,r6i1p1f1-MIROC6,r24i1p1f1-NorCPM1,r28i1p1f1-MIROC6,r13i1p1f1-NorCPM1,r27i1p1f1-MIROC6,r12i1p1f1-MIROC6,r34i1p1f1-MIROC6,r24i1p1f1-NorCPM1,r20i1p1f1-NorCPM1,r13i1p1f1-NorCPM1,r20i1p1f1-NorCPM1,r12i1p1f1-NorCPM1,r12i1p1f1-NorCPM1,r43i1p1f1-MIROC6,r15i1p1f1-NorCPM1,r15i1p1f1-NorCPM1
49,r33i1p1f1-MIROC6,r2i1p1f1-NorCPM1,r2i1p1f1-MIROC6,r28i1p1f1-NorCPM1,r49i1p1f1-MIROC6,r33i1p1f1-MIROC6,r14i1p1f1-MIROC6,r14i1p1f1-NorCPM1,r14i1p1f1-NorCPM1,r28i1p1f1-NorCPM1,r24i1p1f2-CNRM,r14i1p1f1-NorCPM1,r7i1p1f1-EC-Earth3,r29i1p1f2-CNRM,r14i1p1f1-NorCPM1,r47i1p1f1-MIROC6,r14i1p1f1-NorCPM1,r7i1p1f1-EC-Earth3,r24i1p1f1-NorCPM1,r28i1p1f1-MIROC6,r43i1p1f1-MIROC6,r28i1p1f1-MIROC6,r43i1p1f1-MIROC6,r27i1p1f1-MIROC6,r20i1p1f1-MIROC6,r20i1p1f1-MIROC6,r20i1p1f1-MIROC6,r20i1p1f1-MIROC6,r12i1p1f1-NorCPM1,r13i1p1f1-NorCPM1,r20i1p1f1-MIROC6,r15i1p1f1-NorCPM1,r16i1p1f1-MIROC6,r47i1p1f1-MIROC6
50,r10i1p1f1-MIROC6,r25i1p1f1-NorCPM1,r25i1p1f1-NorCPM1,r26i1p1f2-CNRM,r25i1p1f1-NorCPM1,r6i1p1f1-NorCPM1,r28i1p1f1-NorCPM1,r28i1p1f1-NorCPM1,r49i1p1f1-MIROC6,r14i1p1f1-NorCPM1,r14i1p1f1-NorCPM1,r7i1p1f1-EC-Earth3,r35i1p1f1-MIROC6,r7i1p1f1-EC-Earth3,r28i1p1f1-NorCPM1,r7i1p1f1-EC-Earth3,r28i1p1f1-NorCPM1,r24i1p1f1-NorCPM1,r7i1p1f1-EC-Earth3,r43i1p1f1-MIROC6,r13i1p1f1-NorCPM1,r9i1p1f1-MIROC6,r13i1p1f1-NorCPM1,r43i1p1f1-MIROC6,r12i1p1f1-MIROC6,r12i1p1f1-MIROC6,r24i1p1f1-NorCPM1,r16i1p1f1-MIROC6,r13i1p1f1-NorCPM1,r20i1p1f1-NorCPM1,r20i1p1f1-NorCPM1,r20i1p1f1-MIROC6,r20i1p1f1-MIROC6,r20i1p1f1-NorCPM1
51,r25i1p1f1-NorCPM1,r29i1p1f1-MIROC6,r29i1p1f1-MIROC6,r6i1p1f1-NorCPM1,r14i1p1f1-NorCPM1,r15i1p1f1-MIROC6,r14i1p1f1-NorCPM1,r43i1p1f1-MIROC6,r26i1p1f1-MIROC6,r17i1p1f1-MIROC6,r14i1p1f1-MIROC6,r24i1p1f2-CNRM,r14i1p1f1-NorCPM1,r14i1p1f1-NorCPM1,r7i1p1f1-EC-Earth3,r28i1p1f1-NorCPM1,r38i1p1f1-MIROC6,r14i1p1f1-NorCPM1,r27i1p1f1-MIROC6,r9i1p1f1-MIROC6,r20i1p1f1-MIROC6,r20i1p1f1-MIROC6,r20i1p1f1-MIROC6,r20i1p1f1-MIROC6,r43i1p1f1-MIROC6,r43i1p1f1-MIROC6,r15i1p1f1-NorCPM1,r12i1p1f1-NorCPM1,r20i1p1f1-MIROC6,r20i1p1f1-MIROC6,r15i1p1f1-NorCPM1,r20i1p1f1-NorCPM1,r20i1p1f1-NorCPM1,r20i1p1f1-MIROC6
52,r16i1p1f1-NorCPM1,r16i1p1f1-NorCPM1,r2i1p1f1-NorCPM1,r11i1p1f1-MIROC6,r17i1p1f1-MIROC6,r38i1p1f1-MIROC6,r6i1p1f1-NorCPM1,r14i1p1f1-MIROC6,r43i1p1f1-MIROC6,r9i1p1f1-MIROC6,r49i1p1f1-MIROC6,r43i1p1f1-MIROC6,r4i1p1f2-CNRM,r47i1p1f1-MIROC6,r50i1p1f1-MIROC6,r14i1p1f1-NorCPM1,r7i1p1f1-EC-Earth3,r6i1p1f1-MIROC6,r14i1p1f1-NorCPM1,r28i1p1f1-NorCPM1,r9i1p1f1-MIROC6,r25i1p1f1-MIROC6,r34i1p1f1-MIROC6,r34i1p1f1-MIROC6,r27i1p1f1-MIROC6,r7i1p1f1-EC-Earth3,r43i1p1f1-MIROC6,r40i1p1f1-MIROC6,r43i1p1f1-MIROC6,r15i1p1f1-NorCPM1,r19i1p1f1-NorCPM1,r16i1p1f1-MIROC6,r19i1p1f1-NorCPM1,r19i1p1f1-NorCPM1
53,r29i1p1f1-MIROC6,r28i1p1f1-NorCPM1,r38i1p1f1-MIROC6,r38i1p1f1-MIROC6,r38i1p1f1-MIROC6,r17i1p1f1-MIROC6,r33i1p1f1-MIROC6,r4i1p1f1-NorCPM1,r29i1p1f1-MIROC6,r49i1p1f1-MIROC6,r2i1p1f1-MIROC6,r47i1p1f1-MIROC6,r47i1p1f1-MIROC6,r4i1p1f2-CNRM,r30i1p1f1-NorCPM1,r14i1p1f1-IPSL-CM6A-LR,r24i1p1f1-NorCPM1,r28i1p1f1-NorCPM1,r28i1p1f1-NorCPM1,r27i1p1f1-MIROC6,r27i1p1f1-MIROC6,r27i1p1f1-MIROC6,r7i1p1f1-EC-Earth3,r7i1p1f1-EC-Earth3,r9i1p1f2-CNRM,r15i1p1f1-NorCPM1,r31i1p1f1-MIROC6,r43i1p1f1-MIROC6,r16i1p1f1-MIROC6,r16i1p1f1-MIROC6,r13i1p1f1-NorCPM1,r19i1p1f1-NorCPM1,r13i1p1f1-NorCPM1,r13i1p1f1-NorCPM1
54,r25i1p1f1-MIROC6,r24i1p1f2-CNRM,r28i1p1f1-NorCPM1,r29i1p1f1-MIROC6,r29i1p1f1-MIROC6,r29i1p1f2-CNRM,r26i1p1f1-MIROC6,r26i1p1f1-MIROC6,r14i1p1f1-MIROC6,r14i1p1f1-MIROC6,r43i1p1f1-MIROC6,r4i1p1f2-CNRM,r43i1p1f1-MIROC6,r24i1p1f1-NorCPM1,r24i1p1f1-NorCPM1,r24i1p1f1-NorCPM1,r14i1p1f1-IPSL-CM6A-LR,r14i1p1f1-IPSL-CM6A-LR,r43i1p1f1-MIROC6,r7i1p1f1-EC-Earth3,r7i1p1f1-EC-Earth3,r7i1p1f1-EC-Earth3,r16i1p1f2-CNRM,r14i1p1f1-IPSL-CM6A-LR,r14i1p1f1-IPSL-CM6A-LR,r31i1p1f1-MIROC6,r40i1p1f1-MIROC6,r21i1p1f1-NorCPM1,r24i1p1f1-NorCPM1,r19i1p1f1-NorCPM1,r16i1p1f1-MIROC6,r13i1p1f1-NorCPM1,r7i1p1f1-EC-Earth3,r19i1p1f2-CNRM
55,r38i1p1f1-MIROC6,r38i1p1f1-MIROC6,r6i1p1f1-NorCPM1,r2i1p1f1-MIROC6,r15i1p1f1-MIROC6,r26i1p1f1-MIROC6,r18i1p1f1-MIROC6,r29i1p1f1-MIROC6,r17i1p1f1-MIROC6,r43i1p1f1-MIROC6,r9i1p1f1-MIROC6,r35i1p1f1-MIROC6,r14i1p1f1-IPSL-CM6A-LR,r50i1p1f1-MIROC6,r14i1p1f1-IPSL-CM6A-LR,r43i1p1f1-MIROC6,r34i1p1f1-MIROC6,r18i1p1f1-MIROC6,r31i1p1f1-MIROC6,r14i1p1f1-NorCPM1,r28i1p1f1-NorCPM1,r14i1p1f1-IPSL-CM6A-LR,r14i1p1f1-IPSL-CM6A-LR,r9i1p1f2-CNRM,r15i1p1f1-NorCPM1,r14i1p1f1-IPSL-CM6A-LR,r24i1p1f2-CNRM,r24i1p1f1-NorCPM1,r31i1p1f1-MIROC6,r24i1p1f1-NorCPM1,r24i1p1f1-NorCPM1,r24i1p1f1-NorCPM1,r19i1p1f2-CNRM,r10i1p1f1-NorCPM1
56,r18i1p1f1-MIROC6,r18i1p1f1-MIROC6,r26i1p1f1-MIROC6,r24i1p1f2-CNRM,r24i1p1f2-CNRM,r25i1p1f1-NorCPM1,r27i1p1f1-NorCPM1,r6i1p1f1-MIROC6,r14i1p1f1-IPSL-CM6A-LR,r14i1p1f1-IPSL-CM6A-LR,r14i1p1f1-IPSL-CM6A-LR,r14i1p1f1-IPSL-CM6A-LR,r24i1p1f2-CNRM,r14i1p1f1-IPSL-CM6A-LR,r43i1p1f1-MIROC6,r30i1p1f1-NorCPM1,r43i1p1f1-MIROC6,r43i1p1f1-MIROC6,r14i1p1f1-IPSL-CM6A-LR,r31i1p1f1-MIROC6,r31i1p1f1-MIROC6,r34i1p1f1-MIROC6,r25i1p1f1-MIROC6,r21i1p1f1-IPSL-CM6A-LR,r7i1p1f1-EC-Earth3,r9i1p1f2-CNRM,r7i1p1f1-EC-Earth3,r31i1p1f1-MIROC6,r15i1p1f1-NorCPM1,r7i1p1f1-EC-Earth3,r31i1p1f1-MIROC6,r10i1p1f1-NorCPM1,r10i1p1f1-NorCPM1,r30i1p1f1-NorCPM1
57,r28i1p1f1-NorCPM1,r6i1p1f1-NorCPM1,r16i1p1f1-NorCPM1,r2i1p1f1-NorCPM1,r26i1p1f1-MIROC6,r29i1p1f1-MIROC6,r29i1p1f1-MIROC6,r27i1p1f1-NorCPM1,r4i1p1f1-NorCPM1,r4i1p1f2-CNRM,r45i1p1f1-MIROC6,r9i1p1f1-MIROC6,r50i1p1f1-MIROC6,r43i1p1f1-MIROC6,r10i1p1f1-IPSL-CM6A-LR,r6i1p1f1-MIROC6,r6i1p1f1-MIROC6,r34i1p1f1-MIROC6,r9i1p1f1-MIROC6,r14i1p1f1-IPSL-CM6A-LR,r34i1p1f1-MIROC6,r28i1p1f1-NorCPM1,r30i1p1f1-NorCPM1,r40i1p1f1-MIROC6,r40i1p1f1-MIROC6,r20i1p1f1-NorCPM1,r19i1p1f1-NorCPM1,r8i1p1f2-CNRM,r7i1p1f1-EC-Earth3,r31i1p1f1-MIROC6,r30i1p1f1-NorCPM1,r27i1p1f1-NorCPM1,r27i1p1f1-NorCPM1,r6i1p1f1-NorCPM1
58,r10i1p1f1-NorCPM1,r23i1p1f2-CNRM,r11i1p1f1-NorCPM1,r14i1p1f1-NorCPM1,r2i1p1f1-MIROC6,r25i1p1f1-MIROC6,r17i1p1f1-MIROC6,r17i1p1f1-MIROC6,r6i1p1f1-MIROC6,r2i1p1f1-MIROC6,r4i1p1f2-CNRM,r49i1p1f1-MIROC6,r24i1p1f1-NorCPM1,r10i1p1f1-IPSL-CM6A-LR,r6i1p1f1-MIROC6,r3i1p1f1-IPSL-CM6A-LR,r3i1p1f1-IPSL-CM6A-LR,r31i1p1f1-MIROC6,r4i1p1f2-CNRM,r34i1p1f1-MIROC6,r14i1p1f1-IPSL-CM6A-LR,r49i1p1f1-MIROC6,r21i1p1f1-IPSL-CM6A-LR,r15i1p1f1-NorCPM1,r20i1p1f1-NorCPM1,r27i1p1f1-MIROC6,r12i1p1f1-MIROC6,r15i1p1f1-NorCPM1,r19i1p1f1-NorCPM1,r29i1p1f2-CNRM,r7i1p1f1-EC-Earth3,r31i1p1f1-MIROC6,r31i1p1f1-MIROC6,r7i1p1f1-EC-Earth3
59,r26i1p1f1-MIROC6,r10i1p1f1-NorCPM1,r14i1p1f1-NorCPM1,r11i1p1f1-NorCPM1,r40i1p1f1-MIROC6,r2i1p1f1-MIROC6,r14i1p1f1-IPSL-CM6A-LR,r6i1p1f1-NorCPM1,r47i1p1f1-MIROC6,r47i1p1f1-MIROC6,r47i1p1f1-MIROC6,r23i1p1f2-CNRM,r9i1p1f1-MIROC6,r24i1p1f2-CNRM,r3i1p1f1-IPSL-CM6A-LR,r20i1p1f2-CNRM,r30i1p1f1-NorCPM1,r20i1p1f1-NorCPM1,r34i1p1f1-MIROC6,r13i1p1f2-CNRM,r14i1p1f1-NorCPM1,r30i1p1f1-NorCPM1,r20i1p1f1-NorCPM1,r30i1p1f1-NorCPM1,r30i1p1f1-NorCPM1,r24i1p1f2-CNRM,r14i1p1f1-IPSL-CM6A-LR,r7i1p1f1-EC-Earth3,r27i1p1f1-NorCPM1,r27i1p1f1-NorCPM1,r27i1p1f1-NorCPM1,r7i1p1f1-EC-Earth3,r24i1p1f1-NorCPM1,r49i1p1f1-MIROC6
60,r6i1p1f1-NorCPM1,r26i1p1f1-MIROC6,r21i1p1f1-NorCPM1,r26i1p1f1-MIROC6,r25i1p1f1-MIROC6,r18i1p1f1-NorCPM1,r2i1p1f1-MIROC6,r14i1p1f1-IPSL-CM6A-LR,r27i1p1f1-NorCPM1,r6i1p1f1-MIROC6,r50i1p1f1-MIROC6,r50i1p1f1-MIROC6,r10i1p1f1-IPSL-CM6A-LR,r6i1p1f1-MIROC6,r4i1p1f2-CNRM,r10i1p1f1-IPSL-CM6A-LR,r2i1p1f2-CNRM,r4i1p1f2-CNRM,r49i1p1f1-MIROC6,r49i1p1f1-MIROC6,r49i1p1f1-MIROC6,r21i1p1f1-IPSL-CM6A-LR,r35i1p1f1-MIROC6,r16i1p1f2-CNRM,r31i1p1f1-MIROC6,r30i1p1f1-NorCPM1,r21i1p1f1-NorCPM1,r19i1p1f1-NorCPM1,r14i1p1f1-IPSL-CM6A-LR,r30i1p1f1-NorCPM1,r19i1p1f2-CNRM,r19i1p1f2-CNRM,r12i1p1f1-MIROC6,r12i1p1f1-MIROC6
61,r23i1p1f2-CNRM,r11i1p1f1-NorCPM1,r11i1p1f1-MIROC6,r15i1p1f1-MIROC6,r11i1p1f1-NorCPM1,r40i1p1f1-MIROC6,r18i1p1f1-NorCPM1,r2i1p1f1-MIROC6,r2i1p1f1-MIROC6,r50i1p1f1-MIROC6,r27i1p1f1-NorCPM1,r10i1p1f1-IPSL-CM6A-LR,r6i1p1f1-MIROC6,r3i1p1f1-IPSL-CM6A-LR,r24i1p1f2-CNRM,r4i1p1f2-CNRM,r4i1p1f2-CNRM,r38i1p1f1-MIROC6,r18i1p1f1-MIROC6,r4i1p1f2-CNRM,r40i1p1f1-MIROC6,r40i1p1f1-MIROC6,r40i1p1f1-MIROC6,r20i1p1f1-NorCPM1,r24i1p1f2-CNRM,r19i1p1f1-NorCPM1,r8i1p1f2-CNRM,r14i1p1f1-IPSL-CM6A-LR,r12i1p1f1-MIROC6,r12i1p1f1-MIROC6,r12i1p1f1-MIROC6,r30i1p1f1-NorCPM1,r30i1p1f1-NorCPM1,r31i1p1f1-MIROC6
62,r14i1p1f1-NorCPM1,r21i1p1f1-NorCPM1,r24i1p1f2-CNRM,r12i1p1f1-NorCPM1,r2i1p1f1-NorCPM1,r18i1p1f1-MIROC6,r50i1p1f1-MIROC6,r50i1p1f1-MIROC6,r50i1p1f1-MIROC6,r4i1p1f1-NorCPM1,r6i1p1f1-MIROC6,r6i1p1f1-MIROC6,r49i1p1f1-MIROC6,r9i1p1f1-MIROC6,r9i1p1f1-MIROC6,r9i1p1f1-MIROC6,r20i1p1f1-NorCPM1,r9i1p1f1-MIROC6,r20i1p1f1-NorCPM1,r40i1p1f1-MIROC6,r30i1p1f1-NorCPM1,r20i1p1f1-NorCPM1,r49i1p1f1-MIROC6,r11i1p1f1-IPSL-CM6A-LR,r6i1p1f1-IPSL-CM6A-LR,r40i1p1f1-MIROC6,r23i1p1f1-NorCPM1,r24i1p1f2-CNRM,r30i1p1f1-NorCPM1,r14i1p1f1-IPSL-CM6A-LR,r14i1p1f1-IPSL-CM6A-LR,r12i1p1f1-MIROC6,r49i1p1f1-MIROC6,r27i1p1f1-NorCPM1
63,r11i1p1f1-MIROC6,r11i1p1f1-MIROC6,r9i1p1f1-NorCPM1,r16i1p1f1-NorCPM1,r29i1p1f2-CNRM,r9i1p1f1-NorCPM1,r19i1p1f1-IPSL-CM6A-LR,r19i1p1f1-IPSL-CM6A-LR,r19i1p1f1-IPSL-CM6A-LR,r19i1p1f1-IPSL-CM6A-LR,r19i1p1f1-IPSL-CM6A-LR,r20i1p1f1-NorCPM1,r3i1p1f1-IPSL-CM6A-LR,r20i1p1f2-CNRM,r27i1p1f1-NorCPM1,r24i1p1f2-CNRM,r9i1p1f1-MIROC6,r3i1p1f1-IPSL-CM6A-LR,r30i1p1f1-NorCPM1,r26i1p1f1-NorCPM1,r26i1p1f1-NorCPM1,r16i1p1f2-CNRM,r9i1p1f2-CNRM,r49i1p1f1-MIROC6,r21i1p1f2-CNRM,r21i1p1f1-NorCPM1,r27i1p1f1-NorCPM1,r12i1p1f1-MIROC6,r8i1p1f2-CNRM,r10i1p1f1-NorCPM1,r10i1p1f1-NorCPM1,r49i1p1f1-MIROC6,r6i1p1f1-NorCPM1,r24i1p1f1-NorCPM1
