Index,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000
54,r2i1p1f1-MIROC6,r32i1p1f1-MIROC6,r43i1p1f1-MIROC6,r5i1p1f1-NorCPM1,r10i1p1f1-NorCPM1,r10i1p1f1-NorCPM1,r22i1p1f2-CNRM,r5i1p1f1-NorCPM1,r45i1p1f1-MIROC6,r5i1p1f1-NorCPM1,r5i1p1f1-NorCPM1,r10i1p1f1-IPSL-CM6A-LR,r18i1p1f1-EC-Earth3,r37i1p1f1-MIROC6,r37i1p1f1-MIROC6,r37i1p1f1-MIROC6,r22i1p1f2-CNRM,r13i1p1f2-CNRM,r13i1p1f2-CNRM,r10i1p1f2-CNRM,r18i1p1f1-NorCPM1,r16i1p1f2-CNRM,r21i1p1f1-MIROC6,r5i1p1f1-IPSL-CM6A-LR,r2i1p1f1-EC-Earth3,r18i1p1f1-MIROC6,r22i1p1f1-IPSL-CM6A-LR,r35i1p1f1-MIROC6,r35i1p1f1-MIROC6,r35i1p1f1-MIROC6,r34i1p1f1-MIROC6,r34i1p1f1-MIROC6,r28i1p1f2-CNRM,r29i1p1f1-MIROC6
55,r24i1p1f2-CNRM,r19i1p1f1-MIROC6,r4i1p1f1-NorCPM1,r38i1p1f1-MIROC6,r49i1p1f1-MIROC6,r39i1p1f1-MIROC6,r5i1p1f1-NorCPM1,r39i1p1f1-MIROC6,r5i1p1f1-NorCPM1,r45i1p1f1-MIROC6,r21i1p1f1-MIROC6,r20i1p1f1-MIROC6,r29i1p1f2-CNRM,r24i1p1f1-NorCPM1,r16i1p1f2-CNRM,r24i1p1f1-NorCPM1,r13i1p1f1-NorCPM1,r13i1p1f1-NorCPM1,r35i1p1f1-MIROC6,r24i1p1f2-CNRM,r23i1p1f1-NorCPM1,r30i1p1f1-NorCPM1,r20i1p1f1-MIROC6,r10i1p1f1-IPSL-CM6A-LR,r18i1p1f1-MIROC6,r18i1p1f1-EC-Earth3,r34i1p1f1-MIROC6,r50i1p1f1-MIROC6,r50i1p1f1-MIROC6,r50i1p1f1-MIROC6,r50i1p1f1-MIROC6,r22i1p1f1-IPSL-CM6A-LR,r18i1p1f2-CNRM,r43i1p1f1-MIROC6
56,r21i1p1f1-EC-Earth3,r24i1p1f2-CNRM,r22i1p1f1-EC-Earth3,r4i1p1f1-NorCPM1,r39i1p1f1-MIROC6,r22i1p1f2-CNRM,r10i1p1f1-NorCPM1,r49i1p1f1-MIROC6,r13i1p1f2-CNRM,r32i1p1f1-MIROC6,r4i1p1f1-NorCPM1,r13i1p1f2-CNRM,r41i1p1f1-MIROC6,r41i1p1f1-MIROC6,r35i1p1f1-MIROC6,r41i1p1f1-MIROC6,r37i1p1f1-MIROC6,r22i1p1f2-CNRM,r4i1p1f1-NorCPM1,r1i1p1f2-CNRM,r31i1p1f1-MIROC6,r1i1p1f1-IPSL-CM6A-LR,r5i1p1f1-MIROC6,r13i1p1f1-NorCPM1,r43i1p1f1-MIROC6,r2i1p1f1-EC-Earth3,r47i1p1f1-MIROC6,r37i1p1f1-MIROC6,r1i1p1f2-CNRM,r29i1p1f1-MIROC6,r29i1p1f1-MIROC6,r24i1p1f1-MIROC6,r29i1p1f1-MIROC6,r4i1p1f2-CNRM
57,r32i1p1f1-MIROC6,r30i1p1f2-CNRM,r24i1p1f2-CNRM,r2i1p1f2-CNRM,r22i1p1f2-CNRM,r5i1p1f1-NorCPM1,r49i1p1f1-MIROC6,r38i1p1f1-MIROC6,r13i1p1f1-NorCPM1,r13i1p1f2-CNRM,r45i1p1f1-MIROC6,r21i1p1f1-MIROC6,r45i1p1f1-MIROC6,r5i1p1f1-NorCPM1,r41i1p1f1-MIROC6,r22i1p1f2-CNRM,r2i1p1f2-CNRM,r15i1p1f1-NorCPM1,r18i1p1f1-NorCPM1,r1i1p1f1-IPSL-CM6A-LR,r1i1p1f1-IPSL-CM6A-LR,r45i1p1f1-MIROC6,r13i1p1f2-CNRM,r5i1p1f2-CNRM,r24i1p1f2-CNRM,r35i1p1f1-MIROC6,r18i1p1f1-MIROC6,r24i1p1f1-MIROC6,r34i1p1f1-MIROC6,r24i1p1f1-MIROC6,r24i1p1f1-MIROC6,r4i1p1f1-IPSL-CM6A-LR,r4i1p1f1-IPSL-CM6A-LR,r24i1p1f1-NorCPM1
58,r14i1p1f1-NorCPM1,r23i1p1f1-MIROC6,r30i1p1f2-CNRM,r10i1p1f1-NorCPM1,r30i1p1f2-CNRM,r49i1p1f1-MIROC6,r30i1p1f2-CNRM,r13i1p1f1-NorCPM1,r39i1p1f1-MIROC6,r4i1p1f1-NorCPM1,r7i1p1f1-EC-Earth3,r45i1p1f1-MIROC6,r22i1p1f2-CNRM,r22i1p1f2-CNRM,r22i1p1f2-CNRM,r16i1p1f2-CNRM,r24i1p1f1-NorCPM1,r37i1p1f1-MIROC6,r22i1p1f2-CNRM,r22i1p1f2-CNRM,r21i1p1f1-EC-Earth3,r20i1p1f1-MIROC6,r40i1p1f1-MIROC6,r24i1p1f1-MIROC6,r34i1p1f1-MIROC6,r4i1p1f1-MIROC6,r28i1p1f2-CNRM,r41i1p1f1-MIROC6,r28i1p1f2-CNRM,r34i1p1f1-MIROC6,r1i1p1f2-CNRM,r29i1p1f1-MIROC6,r22i1p1f1-IPSL-CM6A-LR,r4i1p1f1-IPSL-CM6A-LR
59,r13i1p1f1-MIROC6,r15i1p1f1-MIROC6,r10i1p1f1-NorCPM1,r22i1p1f2-CNRM,r27i1p1f2-CNRM,r30i1p1f2-CNRM,r7i1p1f1-EC-Earth3,r30i1p1f2-CNRM,r30i1p1f2-CNRM,r30i1p1f2-CNRM,r39i1p1f1-MIROC6,r27i1p1f2-CNRM,r9i1p1f1-NorCPM1,r2i1p1f2-CNRM,r5i1p1f1-NorCPM1,r17i1p1f1-MIROC6,r17i1p1f1-MIROC6,r5i1p1f1-NorCPM1,r13i1p1f1-NorCPM1,r21i1p1f2-CNRM,r45i1p1f1-MIROC6,r23i1p1f1-NorCPM1,r17i1p1f2-CNRM,r16i1p1f2-CNRM,r15i1p1f2-CNRM,r5i1p1f1-IPSL-CM6A-LR,r24i1p1f1-MIROC6,r1i1p1f2-CNRM,r24i1p1f1-MIROC6,r1i1p1f2-CNRM,r35i1p1f1-MIROC6,r28i1p1f2-CNRM,r1i1p1f2-CNRM,r1i1p1f2-CNRM
60,r22i1p1f1-NorCPM1,r22i1p1f1-EC-Earth3,r23i1p1f1-NorCPM1,r30i1p1f2-CNRM,r43i1p1f1-MIROC6,r43i1p1f1-MIROC6,r38i1p1f1-MIROC6,r2i1p1f2-CNRM,r2i1p1f2-CNRM,r39i1p1f1-MIROC6,r13i1p1f2-CNRM,r39i1p1f1-MIROC6,r10i1p1f1-NorCPM1,r45i1p1f1-MIROC6,r17i1p1f1-MIROC6,r2i1p1f2-CNRM,r5i1p1f1-NorCPM1,r15i1p1f1-IPSL-CM6A-LR,r1i1p1f1-IPSL-CM6A-LR,r15i1p1f1-IPSL-CM6A-LR,r22i1p1f2-CNRM,r25i1p1f1-EC-Earth3,r28i1p1f2-CNRM,r6i1p1f1-IPSL-CM6A-LR,r8i1p1f1-MIROC6,r28i1p1f2-CNRM,r35i1p1f1-MIROC6,r28i1p1f2-CNRM,r29i1p1f1-MIROC6,r28i1p1f2-CNRM,r4i1p1f1-IPSL-CM6A-LR,r1i1p1f2-CNRM,r33i1p1f1-MIROC6,r33i1p1f1-MIROC6
61,r40i1p1f1-MIROC6,r21i1p1f1-EC-Earth3,r19i1p1f1-MIROC6,r43i1p1f1-MIROC6,r7i1p1f1-EC-Earth3,r7i1p1f1-EC-Earth3,r13i1p1f1-NorCPM1,r4i1p1f1-NorCPM1,r4i1p1f1-NorCPM1,r7i1p1f1-EC-Earth3,r2i1p1f2-CNRM,r38i1p1f1-MIROC6,r20i1p1f1-MIROC6,r35i1p1f1-MIROC6,r2i1p1f2-CNRM,r20i1p1f1-MIROC6,r41i1p1f1-MIROC6,r18i1p1f1-EC-Earth3,r15i1p1f1-IPSL-CM6A-LR,r21i1p1f1-EC-Earth3,r1i1p1f2-CNRM,r5i1p1f1-NorCPM1,r5i1p1f1-NorCPM1,r30i1p1f2-CNRM,r22i1p1f1-EC-Earth3,r9i1p1f1-NorCPM1,r9i1p1f1-MIROC6,r18i1p1f1-MIROC6,r5i1p1f2-CNRM,r5i1p1f2-CNRM,r28i1p1f2-CNRM,r33i1p1f1-MIROC6,r4i1p1f2-CNRM,r26i1p1f1-IPSL-CM6A-LR
62,r8i1p1f2-CNRM,r23i1p1f1-NorCPM1,r21i1p1f1-EC-Earth3,r7i1p1f1-EC-Earth3,r2i1p1f2-CNRM,r2i1p1f2-CNRM,r4i1p1f1-NorCPM1,r43i1p1f1-MIROC6,r11i1p1f2-CNRM,r2i1p1f2-CNRM,r30i1p1f2-CNRM,r29i1p1f2-CNRM,r2i1p1f2-CNRM,r20i1p1f1-MIROC6,r45i1p1f1-MIROC6,r5i1p1f1-NorCPM1,r20i1p1f1-MIROC6,r20i1p1f1-MIROC6,r5i1p1f1-NorCPM1,r13i1p1f1-NorCPM1,r13i1p1f1-IPSL-CM6A-LR,r8i1p1f2-CNRM,r30i1p1f1-NorCPM1,r43i1p1f1-MIROC6,r24i1p1f1-MIROC6,r34i1p1f1-MIROC6,r4i1p1f2-CNRM,r4i1p1f1-MIROC6,r1i1p1f1-NorCPM1,r24i1p1f2-CNRM,r33i1p1f1-MIROC6,r4i1p1f2-CNRM,r24i1p1f2-CNRM,r26i1p1f2-CNRM
63,r25i1p1f1-MIROC6,r22i1p1f1-NorCPM1,r7i1p1f1-EC-Earth3,r39i1p1f1-MIROC6,r38i1p1f1-MIROC6,r4i1p1f1-NorCPM1,r23i1p1f1-NorCPM1,r10i1p1f1-NorCPM1,r43i1p1f1-MIROC6,r11i1p1f2-CNRM,r10i1p1f1-IPSL-CM6A-LR,r10i1p1f1-NorCPM1,r33i1p1f1-MIROC6,r10i1p1f1-NorCPM1,r20i1p1f1-MIROC6,r45i1p1f1-MIROC6,r15i1p1f1-IPSL-CM6A-LR,r41i1p1f1-MIROC6,r20i1p1f1-MIROC6,r5i1p1f1-NorCPM1,r5i1p1f1-NorCPM1,r13i1p1f2-CNRM,r28i1p1f1-NorCPM1,r5i1p1f1-MIROC6,r21i1p1f1-EC-Earth3,r22i1p1f1-IPSL-CM6A-LR,r4i1p1f1-MIROC6,r18i1p1f1-EC-Earth3,r4i1p1f1-MIROC6,r4i1p1f1-IPSL-CM6A-LR,r5i1p1f2-CNRM,r5i1p1f2-CNRM,r24i1p1f1-MIROC6,r24i1p1f1-MIROC6
64,r15i1p1f1-MIROC6,r10i1p1f1-NorCPM1,r23i1p1f1-MIROC6,r29i1p1f1-NorCPM1,r4i1p1f1-NorCPM1,r38i1p1f1-MIROC6,r43i1p1f1-MIROC6,r7i1p1f1-EC-Earth3,r7i1p1f1-EC-Earth3,r43i1p1f1-MIROC6,r10i1p1f1-NorCPM1,r9i1p1f1-NorCPM1,r17i1p1f1-MIROC6,r17i1p1f1-MIROC6,r10i1p1f1-NorCPM1,r10i1p1f1-NorCPM1,r15i1p1f1-NorCPM1,r18i1p1f1-NorCPM1,r37i1p1f1-MIROC6,r27i1p1f1-NorCPM1,r24i1p1f2-CNRM,r15i1p1f1-IPSL-CM6A-LR,r13i1p1f1-NorCPM1,r17i1p1f2-CNRM,r28i1p1f2-CNRM,r4i1p1f2-CNRM,r5i1p1f1-IPSL-CM6A-LR,r29i1p1f1-MIROC6,r17i1p1f1-NorCPM1,r33i1p1f1-MIROC6,r4i1p1f2-CNRM,r24i1p1f2-CNRM,r26i1p1f1-IPSL-CM6A-LR,r5i1p1f2-CNRM
65,r23i1p1f1-NorCPM1,r41i1p1f1-MIROC6,r39i1p1f1-MIROC6,r27i1p1f2-CNRM,r17i1p1f2-CNRM,r18i1p1f1-NorCPM1,r2i1p1f2-CNRM,r1i1p1f1-IPSL-CM6A-LR,r1i1p1f1-IPSL-CM6A-LR,r10i1p1f1-NorCPM1,r43i1p1f1-MIROC6,r2i1p1f2-CNRM,r18i1p1f1-MIROC6,r18i1p1f1-EC-Earth3,r27i1p1f1-NorCPM1,r18i1p1f1-EC-Earth3,r45i1p1f1-MIROC6,r17i1p1f1-MIROC6,r45i1p1f1-MIROC6,r4i1p1f1-NorCPM1,r20i1p1f1-MIROC6,r4i1p1f1-NorCPM1,r9i1p1f1-MIROC6,r10i1p1f2-CNRM,r16i1p1f2-CNRM,r47i1p1f1-MIROC6,r29i1p1f1-MIROC6,r5i1p1f2-CNRM,r24i1p1f2-CNRM,r1i1p1f1-NorCPM1,r24i1p1f2-CNRM,r35i1p1f1-MIROC6,r24i1p1f1-NorCPM1,r41i1p1f1-MIROC6
66,r23i1p1f1-EC-Earth3,r7i1p1f1-EC-Earth3,r22i1p1f2-CNRM,r17i1p1f2-CNRM,r29i1p1f1-NorCPM1,r29i1p1f1-NorCPM1,r35i1p1f1-MIROC6,r35i1p1f1-MIROC6,r10i1p1f1-NorCPM1,r1i1p1f1-IPSL-CM6A-LR,r1i1p1f1-IPSL-CM6A-LR,r41i1p1f1-MIROC6,r35i1p1f1-MIROC6,r27i1p1f1-NorCPM1,r29i1p1f1-NorCPM1,r15i1p1f1-IPSL-CM6A-LR,r18i1p1f1-NorCPM1,r45i1p1f1-MIROC6,r10i1p1f1-NorCPM1,r37i1p1f1-MIROC6,r29i1p1f1-NorCPM1,r1i1p1f2-CNRM,r15i1p1f1-IPSL-CM6A-LR,r14i1p1f2-CNRM,r22i1p1f1-MIROC6,r8i1p1f1-MIROC6,r21i1p1f1-EC-Earth3,r1i1p1f1-NorCPM1,r18i1p1f1-MIROC6,r4i1p1f2-CNRM,r1i1p1f1-NorCPM1,r26i1p1f1-IPSL-CM6A-LR,r5i1p1f2-CNRM,r16i1p1f2-CNRM
67,r2i1p1f1-MRI-ESM2-0,r14i1p1f1-NorCPM1,r41i1p1f1-MIROC6,r1i1p1f1-IPSL-CM6A-LR,r18i1p1f1-NorCPM1,r17i1p1f2-CNRM,r1i1p1f1-IPSL-CM6A-LR,r29i1p1f1-NorCPM1,r19i1p1f2-CNRM,r35i1p1f1-MIROC6,r41i1p1f1-MIROC6,r35i1p1f1-MIROC6,r27i1p1f1-NorCPM1,r4i1p1f2-CNRM,r18i1p1f1-EC-Earth3,r15i1p1f1-NorCPM1,r18i1p1f1-EC-Earth3,r1i1p1f1-IPSL-CM6A-LR,r21i1p1f1-EC-Earth3,r13i1p1f1-IPSL-CM6A-LR,r13i1p1f2-CNRM,r5i1p1f1-IPSL-CM6A-LR,r14i1p1f2-CNRM,r28i1p1f2-CNRM,r6i1p1f1-IPSL-CM6A-LR,r21i1p1f1-EC-Earth3,r9i1p1f1-NorCPM1,r17i1p1f1-NorCPM1,r33i1p1f1-MIROC6,r4i1p1f1-MIROC6,r4i1p1f1-MIROC6,r4i1p1f1-MIROC6,r4i1p1f1-MIROC6,r22i1p1f1-IPSL-CM6A-LR
68,r41i1p1f1-MIROC6,r25i1p1f1-MIROC6,r22i1p1f1-NorCPM1,r23i1p1f1-MIROC6,r1i1p1f1-IPSL-CM6A-LR,r35i1p1f1-MIROC6,r18i1p1f1-NorCPM1,r19i1p1f2-CNRM,r35i1p1f1-MIROC6,r23i1p1f1-NorCPM1,r35i1p1f1-MIROC6,r43i1p1f1-MIROC6,r27i1p1f2-CNRM,r15i1p1f1-IPSL-CM6A-LR,r15i1p1f1-IPSL-CM6A-LR,r29i1p1f1-NorCPM1,r10i1p1f1-NorCPM1,r10i1p1f1-NorCPM1,r27i1p1f1-NorCPM1,r45i1p1f1-MIROC6,r15i1p1f1-IPSL-CM6A-LR,r28i1p1f1-NorCPM1,r33i1p1f1-MIROC6,r15i1p1f1-MIROC6,r5i1p1f2-CNRM,r24i1p1f1-MIROC6,r1i1p1f2-CNRM,r4i1p1f2-CNRM,r41i1p1f1-MIROC6,r17i1p1f1-NorCPM1,r24i1p1f1-NorCPM1,r17i1p1f1-NorCPM1,r17i1p1f1-NorCPM1,r18i1p1f1-EC-Earth3
69,r39i1p1f1-MIROC6,r2i1p1f1-MIROC6,r17i1p1f2-CNRM,r21i1p1f1-EC-Earth3,r23i1p1f1-MIROC6,r1i1p1f1-IPSL-CM6A-LR,r29i1p1f1-NorCPM1,r23i1p1f1-NorCPM1,r23i1p1f1-NorCPM1,r19i1p1f2-CNRM,r21i1p1f1-EC-Earth3,r4i1p1f2-CNRM,r4i1p1f2-CNRM,r23i1p1f2-CNRM,r4i1p1f2-CNRM,r21i1p1f1-EC-Earth3,r29i1p1f1-NorCPM1,r24i1p1f1-NorCPM1,r17i1p1f1-MIROC6,r20i1p1f1-MIROC6,r13i1p1f1-NorCPM1,r41i1p1f1-MIROC6,r1i1p1f1-IPSL-CM6A-LR,r12i1p1f1-NorCPM1,r10i1p1f1-IPSL-CM6A-LR,r4i1p1f1-EC-Earth3,r8i1p1f1-MIROC6,r5i1p1f1-IPSL-CM6A-LR,r18i1p1f1-EC-Earth3,r18i1p1f1-MIROC6,r10i1p1f2-CNRM,r24i1p1f1-NorCPM1,r41i1p1f1-MIROC6,r16i1p1f1-IPSL-CM6A-LR
70,r22i1p1f1-EC-Earth3,r2i1p1f1-MRI-ESM2-0,r2i1p1f1-MRI-ESM2-0,r19i1p1f2-CNRM,r21i1p1f1-EC-Earth3,r21i1p1f1-EC-Earth3,r28i1p1f1-NorCPM1,r18i1p1f1-NorCPM1,r9i1p1f1-NorCPM1,r21i1p1f1-EC-Earth3,r29i1p1f2-CNRM,r17i1p1f1-MIROC6,r23i1p1f1-EC-Earth3,r29i1p1f1-NorCPM1,r15i1p1f1-NorCPM1,r4i1p1f2-CNRM,r4i1p1f2-CNRM,r28i1p1f1-NorCPM1,r13i1p1f1-IPSL-CM6A-LR,r10i1p1f1-NorCPM1,r4i1p1f1-NorCPM1,r22i1p1f2-CNRM,r26i1p1f2-CNRM,r28i1p1f1-NorCPM1,r4i1p1f2-CNRM,r9i1p1f1-MIROC6,r5i1p1f2-CNRM,r1i2p1f1-MRI-ESM2-0,r21i1p1f1-EC-Earth3,r14i1p1f1-IPSL-CM6A-LR,r1i2p1f1-MRI-ESM2-0,r17i1p1f2-CNRM,r16i1p1f1-IPSL-CM6A-LR,r4i1p1f1-NorCPM1
71,r17i1p1f2-CNRM,r39i1p1f1-MIROC6,r29i1p1f1-NorCPM1,r19i1p1f1-MIROC6,r35i1p1f1-MIROC6,r19i1p1f2-CNRM,r21i1p1f1-EC-Earth3,r47i1p1f1-MIROC6,r21i1p1f1-EC-Earth3,r9i1p1f1-NorCPM1,r23i1p1f1-NorCPM1,r33i1p1f1-MIROC6,r23i1p1f2-CNRM,r23i1p1f1-MIROC6,r23i1p1f1-NorCPM1,r23i1p1f1-NorCPM1,r28i1p1f1-NorCPM1,r4i1p1f2-CNRM,r23i1p1f2-CNRM,r29i1p1f1-NorCPM1,r19i1p1f2-CNRM,r13i1p1f1-NorCPM1,r6i1p1f1-IPSL-CM6A-LR,r18i1p1f1-MIROC6,r4i1p1f1-EC-Earth3,r16i1p1f2-CNRM,r2i1p1f1-EC-Earth3,r3i1p1f1-IPSL-CM6A-LR,r1i2p1f1-MRI-ESM2-0,r1i2p1f1-MRI-ESM2-0,r17i1p1f2-CNRM,r16i1p1f1-IPSL-CM6A-LR,r17i1p1f2-CNRM,r4i1p1f1-MIROC6
72,r27i1p1f2-CNRM,r40i1p1f1-MIROC6,r19i1p1f2-CNRM,r22i1p1f1-NorCPM1,r28i1p1f1-NorCPM1,r28i1p1f1-NorCPM1,r19i1p1f2-CNRM,r9i1p1f1-NorCPM1,r47i1p1f1-MIROC6,r10i1p1f1-IPSL-CM6A-LR,r9i1p1f1-NorCPM1,r27i1p1f1-NorCPM1,r29i1p1f1-NorCPM1,r43i1p1f1-MIROC6,r23i1p1f2-CNRM,r13i1p1f1-IPSL-CM6A-LR,r21i1p1f1-EC-Earth3,r21i1p1f1-EC-Earth3,r28i1p1f1-NorCPM1,r23i1p1f2-CNRM,r18i1p1f1-IPSL-CM6A-LR,r18i1p1f1-IPSL-CM6A-LR,r29i1p1f1-MIROC6,r5i1p1f1-NorCPM1,r22i1p1f1-IPSL-CM6A-LR,r29i1p1f1-MIROC6,r1i2p1f1-MRI-ESM2-0,r24i1p1f2-CNRM,r4i1p1f2-CNRM,r41i1p1f1-MIROC6,r8i1p1f1-MIROC6,r1i2p1f1-MRI-ESM2-0,r4i1p1f1-NorCPM1,r28i1p1f1-NorCPM1
73,r23i1p1f2-CNRM,r27i1p1f2-CNRM,r27i1p1f2-CNRM,r35i1p1f1-MIROC6,r19i1p1f2-CNRM,r23i1p1f1-MIROC6,r17i1p1f2-CNRM,r21i1p1f1-EC-Earth3,r22i1p1f1-NorCPM1,r47i1p1f1-MIROC6,r4i1p1f2-CNRM,r30i1p1f2-CNRM,r43i1p1f1-MIROC6,r18i1p1f1-MIROC6,r23i1p1f1-MIROC6,r23i1p1f2-CNRM,r23i1p1f2-CNRM,r27i1p1f1-NorCPM1,r4i1p1f2-CNRM,r23i1p1f1-NorCPM1,r37i1p1f1-MIROC6,r17i1p1f1-MIROC6,r49i1p1f1-MIROC6,r9i1p1f1-MIROC6,r47i1p1f1-MIROC6,r3i1p1f1-IPSL-CM6A-LR,r3i1p1f1-IPSL-CM6A-LR,r21i1p1f1-EC-Earth3,r14i1p1f1-IPSL-CM6A-LR,r10i1p1f2-CNRM,r17i1p1f1-NorCPM1,r41i1p1f1-MIROC6,r18i1p1f1-EC-Earth3,r1i2p1f1-MRI-ESM2-0
74,r17i1p1f1-NorCPM1,r23i1p1f2-CNRM,r1i1p1f1-IPSL-CM6A-LR,r41i1p1f1-MIROC6,r22i1p1f1-NorCPM1,r22i1p1f1-NorCPM1,r22i1p1f1-NorCPM1,r28i1p1f1-NorCPM1,r2i1p1f1-MRI-ESM2-0,r18i1p1f1-NorCPM1,r19i1p1f2-CNRM,r1i1p1f1-IPSL-CM6A-LR,r15i1p1f1-IPSL-CM6A-LR,r23i1p1f1-NorCPM1,r21i1p1f1-EC-Earth3,r27i1p1f1-NorCPM1,r13i1p1f1-IPSL-CM6A-LR,r23i1p1f2-CNRM,r29i1p1f1-NorCPM1,r28i1p1f1-NorCPM1,r10i1p1f1-NorCPM1,r17i1p1f2-CNRM,r23i1p1f1-NorCPM1,r1i2p1f1-MRI-ESM2-0,r3i1p1f1-IPSL-CM6A-LR,r1i2p1f1-MRI-ESM2-0,r4i1p1f1-NorCPM1,r8i1p1f1-MIROC6,r5i1p1f1-NorCPM1,r21i1p1f1-EC-Earth3,r41i1p1f1-MIROC6,r18i1p1f1-EC-Earth3,r21i1p1f1-EC-Earth3,r5i1p1f1-NorCPM1
75,r7i1p1f1-EC-Earth3,r22i1p1f2-CNRM,r25i1p1f1-MIROC6,r47i1p1f1-MIROC6,r33i1p1f1-MIROC6,r13i1p1f1-NorCPM1,r47i1p1f1-MIROC6,r22i1p1f1-NorCPM1,r29i1p1f1-NorCPM1,r2i1p1f1-MRI-ESM2-0,r47i1p1f1-MIROC6,r23i1p1f2-CNRM,r21i1p1f1-EC-Earth3,r21i1p1f1-EC-Earth3,r13i1p1f1-IPSL-CM6A-LR,r18i1p1f1-NorCPM1,r23i1p1f1-NorCPM1,r29i1p1f1-NorCPM1,r41i1p1f1-MIROC6,r17i1p1f1-MIROC6,r27i1p1f1-NorCPM1,r18i1p1f1-NorCPM1,r2i1p1f1-MIROC6,r15i1p1f2-CNRM,r1i2p1f1-MRI-ESM2-0,r5i1p1f2-CNRM,r14i1p1f1-IPSL-CM6A-LR,r5i1p1f1-NorCPM1,r8i1p1f1-MIROC6,r18i1p1f1-EC-Earth3,r18i1p1f1-EC-Earth3,r10i1p1f2-CNRM,r35i1p1f1-MIROC6,r5i1p1f1-MIROC6
76,r47i1p1f1-MIROC6,r19i1p1f2-CNRM,r47i1p1f1-MIROC6,r33i1p1f1-MIROC6,r47i1p1f1-MIROC6,r33i1p1f1-MIROC6,r23i1p1f1-MIROC6,r11i1p1f2-CNRM,r18i1p1f1-NorCPM1,r4i1p1f2-CNRM,r18i1p1f1-NorCPM1,r21i1p1f1-EC-Earth3,r2i1p1f1-MRI-ESM2-0,r18i1p1f1-IPSL-CM6A-LR,r43i1p1f1-MIROC6,r28i1p1f1-NorCPM1,r1i1p1f1-IPSL-CM6A-LR,r13i1p1f1-IPSL-CM6A-LR,r10i1p1f2-CNRM,r18i1p1f1-IPSL-CM6A-LR,r23i1p1f2-CNRM,r10i1p1f1-NorCPM1,r47i1p1f1-MIROC6,r2i1p1f1-EC-Earth3,r9i1p1f1-MIROC6,r14i1p1f1-IPSL-CM6A-LR,r21i1p1f2-CNRM,r16i1p1f2-CNRM,r16i1p1f2-CNRM,r8i1p1f1-MIROC6,r26i1p1f1-IPSL-CM6A-LR,r5i1p1f1-MIROC6,r1i2p1f1-MRI-ESM2-0,r21i1p1f1-EC-Earth3
77,r1i1p1f1-EC-Earth3,r17i1p1f2-CNRM,r33i1p1f1-MIROC6,r18i1p1f1-NorCPM1,r41i1p1f1-MIROC6,r47i1p1f1-MIROC6,r41i1p1f1-MIROC6,r41i1p1f1-MIROC6,r27i1p1f1-NorCPM1,r29i1p1f1-NorCPM1,r33i1p1f1-MIROC6,r2i1p1f1-MRI-ESM2-0,r18i1p1f1-IPSL-CM6A-LR,r27i1p1f2-CNRM,r18i1p1f1-IPSL-CM6A-LR,r43i1p1f1-MIROC6,r27i1p1f1-NorCPM1,r18i1p1f1-IPSL-CM6A-LR,r23i1p1f1-NorCPM1,r41i1p1f1-MIROC6,r17i1p1f1-MIROC6,r28i1p1f2-CNRM,r18i1p1f1-IPSL-CM6A-LR,r33i1p1f1-MIROC6,r23i1p1f2-CNRM,r24i1p1f2-CNRM,r37i1p1f1-MIROC6,r33i1p1f1-MIROC6,r4i1p1f1-IPSL-CM6A-LR,r24i1p1f1-NorCPM1,r21i1p1f1-EC-Earth3,r21i1p1f1-EC-Earth3,r5i1p1f1-MIROC6,r17i1p1f1-NorCPM1
78,r10i1p1f1-NorCPM1,r47i1p1f1-MIROC6,r23i1p1f2-CNRM,r2i1p1f1-MRI-ESM2-0,r19i1p1f1-MIROC6,r41i1p1f1-MIROC6,r9i1p1f1-NorCPM1,r2i1p1f1-MRI-ESM2-0,r19i1p1f1-MIROC6,r41i1p1f1-MIROC6,r27i1p1f1-NorCPM1,r23i1p1f1-NorCPM1,r23i1p1f1-MIROC6,r2i1p1f1-MRI-ESM2-0,r2i1p1f1-MRI-ESM2-0,r18i1p1f1-IPSL-CM6A-LR,r18i1p1f1-IPSL-CM6A-LR,r23i1p1f1-NorCPM1,r18i1p1f1-IPSL-CM6A-LR,r4i1p1f2-CNRM,r28i1p1f1-NorCPM1,r27i1p1f1-MIROC6,r1i1p1f2-CNRM,r30i1p1f1-NorCPM1,r29i1p1f1-MIROC6,r21i1p1f2-CNRM,r17i1p1f1-NorCPM1,r14i1p1f1-IPSL-CM6A-LR,r17i1p1f1-IPSL-CM6A-LR,r5i1p1f1-NorCPM1,r18i1p1f1-MIROC6,r8i1p1f1-MIROC6,r28i1p1f1-NorCPM1,r17i1p1f2-CNRM
